name,date,closing_price
Equifax Inc.,2011-08-26,31.21
Equifax Inc.,2011-08-25,30.5
Equifax Inc.,2011-08-24,30.82
Equifax Inc.,2011-08-23,30.07
Equifax Inc.,2011-08-22,29.01
Equifax Inc.,2011-08-19,28.63
Equifax Inc.,2011-08-18,28.84
Equifax Inc.,2011-08-17,30.61
Equifax Inc.,2011-08-16,30.37
Equifax Inc.,2011-08-15,31.02
Equifax Inc.,2011-08-12,30.78
Equifax Inc.,2011-08-11,30.46
Equifax Inc.,2011-08-10,29.38
Equifax Inc.,2011-08-09,30.66
Equifax Inc.,2011-08-08,29.51
Equifax Inc.,2011-08-05,31.7
Equifax Inc.,2011-08-04,31.55
Equifax Inc.,2011-08-03,33.17
Equifax Inc.,2011-08-02,32.88
Equifax Inc.,2011-08-01,33.89
Edison Int'l,2011-10-28,40.72
Edison Int'l,2011-10-27,41.3
Edison Int'l,2011-10-26,39.98
Edison Int'l,2011-10-25,39.53
Edison Int'l,2011-10-24,39.56
Edison Int'l,2011-10-21,39.56
Edison Int'l,2011-10-20,38.7
Edison Int'l,2011-10-19,38.52
Edison Int'l,2011-10-18,38.59
Edison Int'l,2011-10-17,37.91
Edison Int'l,2011-10-14,38.25
Edison Int'l,2011-10-13,37.93
Edison Int'l,2011-10-12,37.83
Edison Int'l,2011-10-11,38.59
Edison Int'l,2011-10-10,38.75
Edison Int'l,2011-10-07,37.74
Edison Int'l,2011-10-06,37.46
Edison Int'l,2011-10-05,36.27
Edison Int'l,2011-10-04,36.3
Edison Int'l,2011-10-03,37.11
Edison Int'l,2011-09-30,38.25
Edison Int'l,2011-09-29,38.26
Edison Int'l,2011-09-28,37.38
Edison Int'l,2011-09-27,37.45
Edison Int'l,2011-09-26,37.55
Edison Int'l,2011-09-23,36.8
Edison Int'l,2011-09-22,36.29
Edison Int'l,2011-09-21,37.01
Edison Int'l,2011-09-20,37.69
Edison Int'l,2011-09-19,37.33
Edison Int'l,2011-09-16,37.44
Edison Int'l,2011-09-15,36.94
Edison Int'l,2011-09-14,36.23
Edison Int'l,2011-09-13,35.78
Edison Int'l,2011-09-12,35.56
Edison Int'l,2011-09-09,35.06
Edison Int'l,2011-09-08,35.76
Edison Int'l,2011-09-07,36.03
Edison Int'l,2011-09-06,35.37
Edison Int'l,2011-09-02,35.88
Edison Int'l,2011-09-01,36.59
Edison Int'l,2011-08-31,36.87
Edison Int'l,2011-08-30,36.58
Edison Int'l,2011-08-29,36.64
Edison Int'l,2011-08-26,35.68
Edison Int'l,2011-08-25,35.77
Edison Int'l,2011-08-24,36.01
Edison Int'l,2011-08-23,35.39
Edison Int'l,2011-08-22,34.78
Edison Int'l,2011-08-19,35.56
Edison Int'l,2011-08-18,35.6
Edison Int'l,2011-08-17,36.17
Edison Int'l,2011-08-16,36.05
Edison Int'l,2011-08-15,35.94
Edison Int'l,2011-08-12,34.49
Edison Int'l,2011-08-11,34.84
Edison Int'l,2011-08-10,33.59
Edison Int'l,2011-08-09,34.33
Edison Int'l,2011-08-08,33.01
Edison Int'l,2011-08-05,34.75
Edison Int'l,2011-08-04,34.75
Edison Int'l,2011-08-03,36.57
Edison Int'l,2011-08-02,36.72
Edison Int'l,2011-08-01,37.62
Estee Lauder Cos.,2011-10-28,101.41
Estee Lauder Cos.,2011-10-27,102.14
Estee Lauder Cos.,2011-10-26,97.1
Estee Lauder Cos.,2011-10-25,96.61
Estee Lauder Cos.,2011-10-24,99.35
Estee Lauder Cos.,2011-10-21,96.96
Estee Lauder Cos.,2011-10-20,95.4
Estee Lauder Cos.,2011-10-19,94.42
Estee Lauder Cos.,2011-10-18,95.84
Estee Lauder Cos.,2011-10-17,95.65
Estee Lauder Cos.,2011-10-14,97.97
Estee Lauder Cos.,2011-10-13,96.74
Estee Lauder Cos.,2011-10-12,96.53
Estee Lauder Cos.,2011-10-11,94.16
Estee Lauder Cos.,2011-10-10,94.15
Estee Lauder Cos.,2011-10-07,91.67
Estee Lauder Cos.,2011-10-06,89.8
Estee Lauder Cos.,2011-10-05,87.97
Estee Lauder Cos.,2011-10-04,87.38
Estee Lauder Cos.,2011-10-03,84.2
Estee Lauder Cos.,2011-09-30,87.84
Estee Lauder Cos.,2011-09-29,88.94
Estee Lauder Cos.,2011-09-28,90.9
Estee Lauder Cos.,2011-09-27,97.12
Estee Lauder Cos.,2011-09-26,94.63
Estee Lauder Cos.,2011-09-23,95.14
Estee Lauder Cos.,2011-09-22,93.95
Estee Lauder Cos.,2011-09-21,99.6
Estee Lauder Cos.,2011-09-20,102.88
Estee Lauder Cos.,2011-09-19,101.22
Estee Lauder Cos.,2011-09-16,101.7
Estee Lauder Cos.,2011-09-15,99.01
Estee Lauder Cos.,2011-09-14,97.29
Estee Lauder Cos.,2011-09-13,95.6
Estee Lauder Cos.,2011-09-12,93.39
Estee Lauder Cos.,2011-09-09,94.39
Estee Lauder Cos.,2011-09-08,97.44
Estee Lauder Cos.,2011-09-07,97.41
Estee Lauder Cos.,2011-09-06,95.19
Estee Lauder Cos.,2011-09-02,96.03
Estee Lauder Cos.,2011-09-01,98.17
Estee Lauder Cos.,2011-08-31,97.66
Estee Lauder Cos.,2011-08-30,97.53
Estee Lauder Cos.,2011-08-29,96.8
Estee Lauder Cos.,2011-08-26,95.91
Estee Lauder Cos.,2011-08-25,93.22
Estee Lauder Cos.,2011-08-24,93.29
Estee Lauder Cos.,2011-08-23,92.07
Estee Lauder Cos.,2011-08-22,88.48
Estee Lauder Cos.,2011-08-19,88.57
Estee Lauder Cos.,2011-08-18,91.5
Estee Lauder Cos.,2011-08-17,95.09
Estee Lauder Cos.,2011-08-16,93.95
Estee Lauder Cos.,2011-08-15,94.27
Estee Lauder Cos.,2011-08-12,100.85
Estee Lauder Cos.,2011-08-11,98.2
Estee Lauder Cos.,2011-08-10,91.37
Estee Lauder Cos.,2011-08-09,91.05
Estee Lauder Cos.,2011-08-08,87.49
Estee Lauder Cos.,2011-08-05,95.47
Estee Lauder Cos.,2011-08-04,94.92
Estee Lauder Cos.,2011-08-03,100.73
Estee Lauder Cos.,2011-08-02,101.79
Estee Lauder Cos.,2011-08-01,104.65
EMC Corp.,2011-10-28,25.03
EMC Corp.,2011-10-27,24.88
EMC Corp.,2011-10-26,23.79
EMC Corp.,2011-10-25,23.87
EMC Corp.,2011-10-24,24.32
EMC Corp.,2011-10-21,24.03
EMC Corp.,2011-10-20,23.81
EMC Corp.,2011-10-19,23.72
EMC Corp.,2011-10-18,23.99
EMC Corp.,2011-10-17,22.68
EMC Corp.,2011-10-14,23.09
EMC Corp.,2011-10-13,22.72
EMC Corp.,2011-10-12,22.85
EMC Corp.,2011-10-11,23.04
EMC Corp.,2011-10-10,22.9
EMC Corp.,2011-10-07,22.39
EMC Corp.,2011-10-06,22.32
EMC Corp.,2011-10-05,21.61
EMC Corp.,2011-10-04,20.94
EMC Corp.,2011-10-03,20.37
EMC Corp.,2011-09-30,20.99
EMC Corp.,2011-09-29,21.33
EMC Corp.,2011-09-28,21.33
EMC Corp.,2011-09-27,21.58
EMC Corp.,2011-09-26,21.3
EMC Corp.,2011-09-23,20.62
EMC Corp.,2011-09-22,20.51
EMC Corp.,2011-09-21,21.34
EMC Corp.,2011-09-20,21.81
EMC Corp.,2011-09-19,22.5
EMC Corp.,2011-09-16,22.76
EMC Corp.,2011-09-15,22.69
EMC Corp.,2011-09-14,22.03
EMC Corp.,2011-09-13,21.87
EMC Corp.,2011-09-12,21.63
EMC Corp.,2011-09-09,21.29
EMC Corp.,2011-09-08,21.76
EMC Corp.,2011-09-07,22.12
EMC Corp.,2011-09-06,21.41
EMC Corp.,2011-09-02,21.43
EMC Corp.,2011-09-01,22.11
EMC Corp.,2011-08-31,22.59
EMC Corp.,2011-08-30,21.99
EMC Corp.,2011-08-29,22.23
EMC Corp.,2011-08-26,21.61
EMC Corp.,2011-08-25,21.1
EMC Corp.,2011-08-24,21.43
EMC Corp.,2011-08-23,21.21
EMC Corp.,2011-08-22,20.63
EMC Corp.,2011-08-19,20.28
EMC Corp.,2011-08-18,20.59
EMC Corp.,2011-08-17,22.51
EMC Corp.,2011-08-16,23
EMC Corp.,2011-08-15,23.34
EMC Corp.,2011-08-12,23.14
EMC Corp.,2011-08-11,22.66
EMC Corp.,2011-08-10,21.59
EMC Corp.,2011-08-09,22.56
EMC Corp.,2011-08-08,22
EMC Corp.,2011-08-05,22.99
EMC Corp.,2011-08-04,23.54
EMC Corp.,2011-08-03,25.04
EMC Corp.,2011-08-02,25.08
EMC Corp.,2011-08-01,26.1
Eastman Chemical,2011-10-28,41.92
Eastman Chemical,2011-10-27,40.05
Eastman Chemical,2011-10-26,37.62
Eastman Chemical,2011-10-25,36.96
Eastman Chemical,2011-10-24,38.82
Eastman Chemical,2011-10-21,37.46
Eastman Chemical,2011-10-20,36.19
Eastman Chemical,2011-10-19,36.14
Eastman Chemical,2011-10-18,37.87
Eastman Chemical,2011-10-17,37.24
Eastman Chemical,2011-10-14,38.19
Eastman Chemical,2011-10-13,37.15
Eastman Chemical,2011-10-12,37.36
Eastman Chemical,2011-10-11,37.04
Eastman Chemical,2011-10-10,36.87
Eastman Chemical,2011-10-07,35.48
Eastman Chemical,2011-10-06,35.91
Eastman Chemical,2011-10-05,35.57
Eastman Chemical,2011-10-04,35.8
Eastman Chemical,2011-10-03,34.23
Eastman Chemical,2011-09-30,34.26
Eastman Chemical,2011-09-29,35.37
Eastman Chemical,2011-09-28,34.79
Eastman Chemical,2011-09-27,35.87
Eastman Chemical,2011-09-26,35.38
Eastman Chemical,2011-09-23,33.47
Eastman Chemical,2011-09-22,33.31
Eastman Chemical,2011-09-21,35.51
Eastman Chemical,2011-09-20,36.6
Eastman Chemical,2011-09-19,37.59
Eastman Chemical,2011-09-16,38.12
Eastman Chemical,2011-09-15,38.11
Eastman Chemical,2011-09-14,37.18
Eastman Chemical,2011-09-13,36.74
Eastman Chemical,2011-09-12,35.76
Eastman Chemical,2011-09-09,35.99
Eastman Chemical,2011-09-08,37.49
Eastman Chemical,2011-09-07,38.12
Eastman Chemical,2011-09-06,37.14
Eastman Chemical,2011-09-02,38.83
Eastman Chemical,2011-09-01,40.19
Eastman Chemical,2011-08-31,41.07
Eastman Chemical,2011-08-30,41.2
Eastman Chemical,2011-08-29,40.83
Eastman Chemical,2011-08-26,39.24
Eastman Chemical,2011-08-25,38.34
Eastman Chemical,2011-08-24,38.74
Eastman Chemical,2011-08-23,38.48
Eastman Chemical,2011-08-22,37.16
Eastman Chemical,2011-08-19,37.73
Eastman Chemical,2011-08-18,38.43
Eastman Chemical,2011-08-17,41.41
Eastman Chemical,2011-08-16,41.78
Eastman Chemical,2011-08-15,42.76
Eastman Chemical,2011-08-12,42.17
Eastman Chemical,2011-08-11,41.71
Eastman Chemical,2011-08-10,40.09
Eastman Chemical,2011-08-09,41.59
Eastman Chemical,2011-08-08,38.75
Eastman Chemical,2011-08-05,42.69
Eastman Chemical,2011-08-04,42.59
Eastman Chemical,2011-08-03,45.76
Eastman Chemical,2011-08-02,46.15
Eastman Chemical,2011-08-01,48.05
Emerson Electric,2011-10-28,49.61
Emerson Electric,2011-10-27,50.14
Emerson Electric,2011-10-26,47.15
Emerson Electric,2011-10-25,46.52
Emerson Electric,2011-10-24,47.66
Emerson Electric,2011-10-21,47.42
Emerson Electric,2011-10-20,46.48
Emerson Electric,2011-10-19,46.64
Emerson Electric,2011-10-18,47.79
Emerson Electric,2011-10-17,45.92
Emerson Electric,2011-10-14,47.51
Emerson Electric,2011-10-13,46.38
Emerson Electric,2011-10-12,46.53
Emerson Electric,2011-10-11,45.66
Emerson Electric,2011-10-10,45.39
Emerson Electric,2011-10-07,44.01
Emerson Electric,2011-10-06,44.5
Emerson Electric,2011-10-05,43.27
Emerson Electric,2011-10-04,42.13
Emerson Electric,2011-10-03,40.69
Emerson Electric,2011-09-30,41.31
Emerson Electric,2011-09-29,43.79
Emerson Electric,2011-09-28,43.23
Emerson Electric,2011-09-27,44.07
Emerson Electric,2011-09-26,43.7
Emerson Electric,2011-09-23,42.33
Emerson Electric,2011-09-22,41.98
Emerson Electric,2011-09-21,43.75
Emerson Electric,2011-09-20,45.55
Emerson Electric,2011-09-19,45.44
Emerson Electric,2011-09-16,45.74
Emerson Electric,2011-09-15,45.91
Emerson Electric,2011-09-14,45
Emerson Electric,2011-09-13,44.65
Emerson Electric,2011-09-12,43.8
Emerson Electric,2011-09-09,43.4
Emerson Electric,2011-09-08,44.38
Emerson Electric,2011-09-07,44.74
Emerson Electric,2011-09-06,43.45
Emerson Electric,2011-09-02,44.03
Emerson Electric,2011-09-01,45.6
Emerson Electric,2011-08-31,46.55
Emerson Electric,2011-08-30,46.46
Emerson Electric,2011-08-29,46.88
Emerson Electric,2011-08-26,45.41
Emerson Electric,2011-08-25,44.46
Emerson Electric,2011-08-24,45.79
Emerson Electric,2011-08-23,44.39
Emerson Electric,2011-08-22,42.6
Emerson Electric,2011-08-19,42.46
Emerson Electric,2011-08-18,42.95
Emerson Electric,2011-08-17,45.89
Emerson Electric,2011-08-16,46.07
Emerson Electric,2011-08-15,46.91
Emerson Electric,2011-08-12,46.3
Emerson Electric,2011-08-11,45.68
Emerson Electric,2011-08-10,41.89
Emerson Electric,2011-08-09,44.38
Emerson Electric,2011-08-08,42.2
Emerson Electric,2011-08-05,45.04
Emerson Electric,2011-08-04,45.66
Emerson Electric,2011-08-03,48.09
Emerson Electric,2011-08-02,46.7
Emerson Electric,2011-08-01,48.68
EOG Resources,2011-10-28,95.18
EOG Resources,2011-10-27,92.84
EOG Resources,2011-10-26,87.42
EOG Resources,2011-10-25,87.52
EOG Resources,2011-10-24,91.08
EOG Resources,2011-10-21,90.62
EOG Resources,2011-10-20,87.34
EOG Resources,2011-10-19,87.87
EOG Resources,2011-10-18,86.02
EOG Resources,2011-10-17,81.41
EOG Resources,2011-10-14,83.98
EOG Resources,2011-10-13,80.22
EOG Resources,2011-10-12,80.79
EOG Resources,2011-10-11,79.98
EOG Resources,2011-10-10,79.25
EOG Resources,2011-10-07,74.75
EOG Resources,2011-10-06,78.38
EOG Resources,2011-10-05,76.65
EOG Resources,2011-10-04,73.51
EOG Resources,2011-10-03,68.27
EOG Resources,2011-09-30,70.87
EOG Resources,2011-09-29,73.63
EOG Resources,2011-09-28,74.14
EOG Resources,2011-09-27,78.45
EOG Resources,2011-09-26,76.53
EOG Resources,2011-09-23,73.57
EOG Resources,2011-09-22,76.6
EOG Resources,2011-09-21,83.27
EOG Resources,2011-09-20,86.95
EOG Resources,2011-09-19,87.59
EOG Resources,2011-09-16,89.98
EOG Resources,2011-09-15,90.22
EOG Resources,2011-09-14,87.58
EOG Resources,2011-09-13,86.58
EOG Resources,2011-09-12,85.94
EOG Resources,2011-09-09,85.15
EOG Resources,2011-09-08,89.07
EOG Resources,2011-09-07,90.49
EOG Resources,2011-09-06,86.79
EOG Resources,2011-09-02,88.18
EOG Resources,2011-09-01,91.24
EOG Resources,2011-08-31,92.41
EOG Resources,2011-08-30,92.02
EOG Resources,2011-08-29,91.37
EOG Resources,2011-08-26,89.67
EOG Resources,2011-08-25,88.09
EOG Resources,2011-08-24,89.74
EOG Resources,2011-08-23,88.79
EOG Resources,2011-08-22,86.18
EOG Resources,2011-08-19,87.4
EOG Resources,2011-08-18,87.46
EOG Resources,2011-08-17,93.81
EOG Resources,2011-08-16,94.39
EOG Resources,2011-08-15,96.1
EOG Resources,2011-08-12,93.96
EOG Resources,2011-08-11,92.96
EOG Resources,2011-08-10,86.82
EOG Resources,2011-08-09,90.68
EOG Resources,2011-08-08,88.42
EOG Resources,2011-08-05,95.73
EOG Resources,2011-08-04,91.95
EOG Resources,2011-08-03,97.79
EOG Resources,2011-08-02,99.01
EOG Resources,2011-08-01,101.42
El Paso Corp.,2011-10-28,25.44
El Paso Corp.,2011-10-27,25.61
El Paso Corp.,2011-10-26,25.5
El Paso Corp.,2011-10-25,25.55
El Paso Corp.,2011-10-24,25.35
El Paso Corp.,2011-10-21,24.99
El Paso Corp.,2011-10-20,24.67
El Paso Corp.,2011-10-19,24.37
El Paso Corp.,2011-10-18,24.66
El Paso Corp.,2011-10-17,24.45
El Paso Corp.,2011-10-14,19.59
El Paso Corp.,2011-10-13,19.15
El Paso Corp.,2011-10-12,18.99
El Paso Corp.,2011-10-11,19.02
El Paso Corp.,2011-10-10,19.12
El Paso Corp.,2011-10-07,18.36
El Paso Corp.,2011-10-06,18.4
El Paso Corp.,2011-10-05,17.92
El Paso Corp.,2011-10-04,17.55
El Paso Corp.,2011-10-03,17.13
El Paso Corp.,2011-09-30,17.48
El Paso Corp.,2011-09-29,17.72
El Paso Corp.,2011-09-28,17.7
El Paso Corp.,2011-09-27,18.06
El Paso Corp.,2011-09-26,17.66
El Paso Corp.,2011-09-23,17.17
El Paso Corp.,2011-09-22,17.29
El Paso Corp.,2011-09-21,18.42
El Paso Corp.,2011-09-20,19.2
El Paso Corp.,2011-09-19,19.26
El Paso Corp.,2011-09-16,19.28
El Paso Corp.,2011-09-15,19.65
El Paso Corp.,2011-09-14,19.35
El Paso Corp.,2011-09-13,18.91
El Paso Corp.,2011-09-12,18.57
El Paso Corp.,2011-09-09,18.24
El Paso Corp.,2011-09-08,18.69
El Paso Corp.,2011-09-07,19.08
El Paso Corp.,2011-09-06,18.55
El Paso Corp.,2011-09-02,18.63
El Paso Corp.,2011-09-01,19.11
El Paso Corp.,2011-08-31,19.14
El Paso Corp.,2011-08-30,18.98
El Paso Corp.,2011-08-29,18.9
El Paso Corp.,2011-08-26,18.18
El Paso Corp.,2011-08-25,17.64
El Paso Corp.,2011-08-24,17.99
El Paso Corp.,2011-08-23,17.86
El Paso Corp.,2011-08-22,17.04
El Paso Corp.,2011-08-19,17.34
El Paso Corp.,2011-08-18,17.74
El Paso Corp.,2011-08-17,19.39
El Paso Corp.,2011-08-16,19.07
El Paso Corp.,2011-08-15,19.02
El Paso Corp.,2011-08-12,18.47
El Paso Corp.,2011-08-11,18.74
El Paso Corp.,2011-08-10,17.56
El Paso Corp.,2011-08-09,18.23
El Paso Corp.,2011-08-08,16.92
El Paso Corp.,2011-08-05,17.92
El Paso Corp.,2011-08-04,17.7
El Paso Corp.,2011-08-03,19.48
El Paso Corp.,2011-08-02,19.58
El Paso Corp.,2011-08-01,20.53
Equity Residential,2011-10-28,58.75
Equity Residential,2011-10-27,59.96
Equity Residential,2011-10-26,57.01
Equity Residential,2011-10-25,56.38
Equity Residential,2011-10-24,57.15
Equity Residential,2011-10-21,56.7
Equity Residential,2011-10-20,54.6
Equity Residential,2011-10-19,54.55
Equity Residential,2011-10-18,55.2
Equity Residential,2011-10-17,53.35
Equity Residential,2011-10-14,55.32
Equity Residential,2011-10-13,53.61
Equity Residential,2011-10-12,53.95
Equity Residential,2011-10-11,52.91
Equity Residential,2011-10-10,54.62
Equity Residential,2011-10-07,51.99
Equity Residential,2011-10-06,53.47
Equity Residential,2011-10-05,51.7
Equity Residential,2011-10-04,52.22
Equity Residential,2011-10-03,49.66
Equity Residential,2011-09-30,51.87
Equity Residential,2011-09-29,53.59
Equity Residential,2011-09-28,52.72
Equity Residential,2011-09-27,53.42
Equity Residential,2011-09-26,53.34
Equity Residential,2011-09-23,53.13
Equity Residential,2011-09-22,51.33
Equity Residential,2011-09-21,52.33
Equity Residential,2011-09-20,55.67
Equity Residential,2011-09-19,56.72
Equity Residential,2011-09-16,57.8
Equity Residential,2011-09-15,58.31
Equity Residential,2011-09-14,58.45
Equity Residential,2011-09-13,59.47
Equity Residential,2011-09-12,59.71
Equity Residential,2011-09-09,59.47
Equity Residential,2011-09-08,61.31
Equity Residential,2011-09-07,61.04
Equity Residential,2011-09-06,59.09
Equity Residential,2011-09-02,59.37
Equity Residential,2011-09-01,60.18
Equity Residential,2011-08-31,60.83
Equity Residential,2011-08-30,60.14
Equity Residential,2011-08-29,59.81
Equity Residential,2011-08-26,58.31
Equity Residential,2011-08-25,57.6
Equity Residential,2011-08-24,58.69
Equity Residential,2011-08-23,57.58
Equity Residential,2011-08-22,56.21
Equity Residential,2011-08-19,56.16
Equity Residential,2011-08-18,57.21
Equity Residential,2011-08-17,60.21
Equity Residential,2011-08-16,60.73
Equity Residential,2011-08-15,60.43
Equity Residential,2011-08-12,58.71
Equity Residential,2011-08-11,58.45
Equity Residential,2011-08-10,55.69
Equity Residential,2011-08-09,56.94
Equity Residential,2011-08-08,51.65
Equity Residential,2011-08-05,55.34
Equity Residential,2011-08-04,56.87
Equity Residential,2011-08-03,59.39
Equity Residential,2011-08-02,59.66
Equity Residential,2011-08-01,61.06
EQT Corporation,2011-10-28,65.93
EQT Corporation,2011-10-27,64.35
EQT Corporation,2011-10-26,67.15
EQT Corporation,2011-10-25,66.02
EQT Corporation,2011-10-24,68.35
EQT Corporation,2011-10-21,67.6
EQT Corporation,2011-10-20,66.08
EQT Corporation,2011-10-19,65.16
EQT Corporation,2011-10-18,65.74
EQT Corporation,2011-10-17,63.41
EQT Corporation,2011-10-14,63.04
EQT Corporation,2011-10-13,60.58
EQT Corporation,2011-10-12,58.8
EQT Corporation,2011-10-11,58.3
EQT Corporation,2011-10-10,58.59
EQT Corporation,2011-10-07,55.8
EQT Corporation,2011-10-06,56.62
EQT Corporation,2011-10-05,55.67
EQT Corporation,2011-10-04,53.39
EQT Corporation,2011-10-03,51.61
EQT Corporation,2011-09-30,53.36
EQT Corporation,2011-09-29,55.49
EQT Corporation,2011-09-28,55.99
EQT Corporation,2011-09-27,58.17
EQT Corporation,2011-09-26,57.26
EQT Corporation,2011-09-23,54.92
EQT Corporation,2011-09-22,57.26
EQT Corporation,2011-09-21,60.55
EQT Corporation,2011-09-20,61.86
EQT Corporation,2011-09-19,62.62
EQT Corporation,2011-09-16,61.73
EQT Corporation,2011-09-15,60.72
EQT Corporation,2011-09-14,59.73
EQT Corporation,2011-09-13,59.23
EQT Corporation,2011-09-12,58.12
EQT Corporation,2011-09-09,59.03
EQT Corporation,2011-09-08,61.31
EQT Corporation,2011-09-07,62.09
EQT Corporation,2011-09-06,58.53
EQT Corporation,2011-09-02,58.12
EQT Corporation,2011-09-01,59.89
EQT Corporation,2011-08-31,59.82
EQT Corporation,2011-08-30,58.12
EQT Corporation,2011-08-29,56.98
EQT Corporation,2011-08-26,54.53
EQT Corporation,2011-08-25,52.97
EQT Corporation,2011-08-24,54.59
EQT Corporation,2011-08-23,54.07
EQT Corporation,2011-08-22,51.86
EQT Corporation,2011-08-19,52.22
EQT Corporation,2011-08-18,54.07
EQT Corporation,2011-08-17,56.46
EQT Corporation,2011-08-16,56.37
EQT Corporation,2011-08-15,57.81
EQT Corporation,2011-08-12,54.74
EQT Corporation,2011-08-11,53.84
EQT Corporation,2011-08-10,50.9
EQT Corporation,2011-08-09,52.4
EQT Corporation,2011-08-08,48.15
EQT Corporation,2011-08-05,53.97
EQT Corporation,2011-08-04,55.81
EQT Corporation,2011-08-03,60.38
EQT Corporation,2011-08-02,61.08
EQT Corporation,2011-08-01,63.73
Electronic Arts,2011-10-28,24.1
Electronic Arts,2011-10-27,24.5
Electronic Arts,2011-10-26,24.39
Electronic Arts,2011-10-25,24.47
Electronic Arts,2011-10-24,24.94
Electronic Arts,2011-10-21,23.58
Electronic Arts,2011-10-20,23.41
Electronic Arts,2011-10-19,23.62
Electronic Arts,2011-10-18,24.51
Electronic Arts,2011-10-17,23.83
Electronic Arts,2011-10-14,24.54
Electronic Arts,2011-10-13,23.83
Electronic Arts,2011-10-12,23.73
Electronic Arts,2011-10-11,23.51
Electronic Arts,2011-10-10,23.59
Electronic Arts,2011-10-07,22.38
Electronic Arts,2011-10-06,22.56
Electronic Arts,2011-10-05,20.96
Electronic Arts,2011-10-04,20.27
Electronic Arts,2011-10-03,19.76
Electronic Arts,2011-09-30,20.45
Electronic Arts,2011-09-29,20.62
Electronic Arts,2011-09-28,21.01
Electronic Arts,2011-09-27,21.92
Electronic Arts,2011-09-26,21.76
Electronic Arts,2011-09-23,21.25
Electronic Arts,2011-09-22,20.76
Electronic Arts,2011-09-21,21.95
Electronic Arts,2011-09-20,22.91
Electronic Arts,2011-09-19,22.87
Electronic Arts,2011-09-16,23.01
Electronic Arts,2011-09-15,22.97
Electronic Arts,2011-09-14,22.68
Electronic Arts,2011-09-13,22.11
Electronic Arts,2011-09-12,22.07
Electronic Arts,2011-09-09,21.36
Electronic Arts,2011-09-08,22.08
Electronic Arts,2011-09-07,22.55
Electronic Arts,2011-09-06,21.89
Electronic Arts,2011-09-02,21.99
Electronic Arts,2011-09-01,21.96
Electronic Arts,2011-08-31,22.58
Electronic Arts,2011-08-30,22.56
Electronic Arts,2011-08-29,22.28
Electronic Arts,2011-08-26,21.5
Electronic Arts,2011-08-25,20.4
Electronic Arts,2011-08-24,20.34
Electronic Arts,2011-08-23,20.31
Electronic Arts,2011-08-22,19.6
Electronic Arts,2011-08-19,19.31
Electronic Arts,2011-08-18,18.87
Electronic Arts,2011-08-17,19.91
Electronic Arts,2011-08-16,20.02
Electronic Arts,2011-08-15,20.26
Electronic Arts,2011-08-12,19.93
Electronic Arts,2011-08-11,19.15
Electronic Arts,2011-08-10,17.62
Electronic Arts,2011-08-09,18.6
Electronic Arts,2011-08-08,18.15
Electronic Arts,2011-08-05,20
Electronic Arts,2011-08-04,20.15
Electronic Arts,2011-08-03,21.34
Electronic Arts,2011-08-02,21.21
Electronic Arts,2011-08-01,21.95
Express Scripts,2011-10-28,46.7
Express Scripts,2011-10-27,45.76
Express Scripts,2011-10-26,43.66
Express Scripts,2011-10-25,38.47
Express Scripts,2011-10-24,40.45
Express Scripts,2011-10-21,39.14
Express Scripts,2011-10-20,38.42
Express Scripts,2011-10-19,39.63
Express Scripts,2011-10-18,40.73
Express Scripts,2011-10-17,40.08
Express Scripts,2011-10-14,40.18
Express Scripts,2011-10-13,40.21
Express Scripts,2011-10-12,40.48
Express Scripts,2011-10-11,40.93
Express Scripts,2011-10-10,40.8
Express Scripts,2011-10-07,39.46
Express Scripts,2011-10-06,40.02
Express Scripts,2011-10-05,35.94
Express Scripts,2011-10-04,36.22
Express Scripts,2011-10-03,35.71
Express Scripts,2011-09-30,37.07
Express Scripts,2011-09-29,38.29
Express Scripts,2011-09-28,38.33
